source_file,event_number,feature,threshold_defined,response_rule,pre_event_median,pre_event_mode,pre_event_window_samples,file_normal_std,file_normal_constant,reaction_threshold_sigma,reaction_sustain_samples,response_detected,preexisting_excursion,reaction_delay_seconds,peak_abs_deviation_from_pre_median_sd,recovery_threshold_sigma,recovery_sustain_samples,recovery_search_seconds,recovery_search_actual_samples,recovery_detected,recovery_not_observed_within_horizon,recovery_right_censored,recovery_delay_seconds
hai-test1.csv,6,P1_FCV03D,True,3_sigma_from_pre_median,52.53255,52.47586,300,1.0646258364164685,False,3.0,3,False,False,,1.349816950560876,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_FCV03Z,True,3_sigma_from_pre_median,52.81219,52.69012,300,1.0746685930744746,False,3.0,3,False,False,,1.2565734298949758,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_FT01,True,3_sigma_from_pre_median,58.97523,62.78987,300,7.122921026465356,False,3.0,3,True,False,153.0,5.542966130510704,1.0,10,600,600,True,False,False,38.0
hai-test1.csv,6,P1_FT01Z,True,3_sigma_from_pre_median,307.06436,326.9259,300,37.09807579445848,False,3.0,3,True,False,154.0,5.541262601838423,1.0,10,600,600,True,False,False,39.0
hai-test1.csv,6,P1_FT02,True,3_sigma_from_pre_median,4.80653,4.80653,300,1002.1838417006109,False,3.0,3,False,False,,0.0007612974468889159,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_FT02Z,True,3_sigma_from_pre_median,25.02598,25.02598,300,1257.579495817021,False,3.0,3,False,False,,0.0031588142246380883,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_FT03,True,3_sigma_from_pre_median,224.53302,224.15163,300,5.620080284055158,False,3.0,3,False,False,,1.7987305321385687,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_FT03Z,True,3_sigma_from_pre_median,950.9353,950.06573,300,12.806775531386771,False,3.0,3,False,False,,1.7997137486725543,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_LCV01D,True,3_sigma_from_pre_median,12.836535000000001,9.80695,300,2.8352305438964307,False,3.0,3,False,False,,2.4847697183447623,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_LCV01Z,True,3_sigma_from_pre_median,13.08212,15.74096,300,2.849341018598587,False,3.0,3,False,False,,2.6494827929417233,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_LIT01,True,3_sigma_from_pre_median,318.18761,325.42068,300,19.13774319643267,False,3.0,3,False,False,,0.7038076465834653,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PCV01D,True,3_sigma_from_pre_median,27.532985,25.08037,300,2.175029666301921,False,3.0,3,True,False,49.0,7.32024268297491,1.0,10,600,600,True,False,False,47.0
hai-test1.csv,6,P1_PCV01Z,True,3_sigma_from_pre_median,28.16162,28.16162,300,2.2021074236267753,False,3.0,3,True,False,54.0,7.071221790967067,1.0,10,600,600,True,False,False,54.0
hai-test1.csv,6,P1_PCV02D,True,3_sigma_from_pre_median,12.0,12.0,300,0.01098679314249775,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PCV02Z,True,3_sigma_from_pre_median,11.8042,11.8042,300,0.027697809725893457,False,3.0,3,False,False,,0.27547304554077223,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PIT01,True,3_sigma_from_pre_median,1.15486,1.08505,300,0.10108042861225783,False,3.0,3,True,False,157.0,5.1816163345441595,1.0,10,600,600,True,False,False,117.0
hai-test1.csv,6,P1_PIT01_HH,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PIT02,True,3_sigma_from_pre_median,0.36865,0.36865,300,0.3585321787147921,False,3.0,3,False,False,,0.04468218182654044,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PP01AD,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PP01AR,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PP01BD,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PP01BR,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PP02D,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PP02R,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PP04,True,3_sigma_from_pre_median,14.810545000000001,45.0,300,16.788267124760022,False,3.0,3,False,False,,1.7982472387203894,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PP04D,True,3_sigma_from_pre_median,0.0,0.0,300,0.4864033183195398,False,3.0,3,False,False,,2.0559070268164903,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_PP04SP,True,change_from_pre_mode,27.48882,27.48882,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_SOL01D,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_SOL03D,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_STSP,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_TIT01,True,3_sigma_from_pre_median,31.88171,31.89697,300,1.1985492880384954,False,3.0,3,False,False,,0.4965085757748907,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_TIT02,True,3_sigma_from_pre_median,38.62609,38.65661,300,2.055402597486634,False,3.0,3,False,False,,0.037126546445602454,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P1_TIT03,True,3_sigma_from_pre_median,28.60657,28.60657,300,1.1772378238837553,False,3.0,3,False,False,,0.6498092267170772,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_24Vdc,True,3_sigma_from_pre_median,28.03426,28.03426,300,0.003477435961533257,False,3.0,3,False,False,,2.993584961780379,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_ATSW_Lamp,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_AutoGO,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_AutoSD,True,3_sigma_from_pre_median,123.74702,123.74702,300,4.841791207141232,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_Emerg,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_MASW,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_MASW_Lamp,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_ManualGO,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_ManualSD,True,change_from_pre_mode,12.92742,12.92742,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_OnOff,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_RTR,True,change_from_pre_mode,2880.0,2880.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_SCO,True,3_sigma_from_pre_median,54801.0,54801.0,300,25.815834015187235,False,3.0,3,False,False,,0.07747183371350377,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_SCST,True,3_sigma_from_pre_median,720.49152,720.49261,300,0.2849730368572045,False,3.0,3,False,False,,1.2071317475990682,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_SIT01,True,3_sigma_from_pre_median,923.0,923.0,300,8.22603153950541,False,3.0,3,False,False,,0.6078265049176587,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_TripEx,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_VIBTR01,True,3_sigma_from_pre_median,6.7849,6.2929,300,0.3676899605355175,False,3.0,3,False,False,,1.8773969215657171,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_VIBTR02,True,3_sigma_from_pre_median,-3.2484,-3.6521,300,0.348930030020079,False,3.0,3,False,False,,1.5599115959399619,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_VIBTR03,True,3_sigma_from_pre_median,9.71895,9.4895,300,0.23660338683141197,False,3.0,3,False,False,,2.2102388600743894,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_VIBTR04,True,3_sigma_from_pre_median,-1.2915999999999999,-1.2945,300,0.24479515001020077,False,3.0,3,False,False,,2.4003743537219355,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_VT01,True,3_sigma_from_pre_median,11.95688,11.98304,300,0.04211469636210724,False,3.0,3,False,False,,1.4750195386875147,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_VTR01,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_VTR02,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_VTR03,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P2_VTR04,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P3_FIT01,True,3_sigma_from_pre_median,29.0,28.0,300,1697.784997187767,False,3.0,3,False,False,,2.9762307997596014,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P3_LCP01D,True,3_sigma_from_pre_median,2316.0,72.0,300,5136.8956074100415,False,3.0,3,False,False,,2.2122310571402846,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P3_LCV01D,True,3_sigma_from_pre_median,12560.0,15312.0,300,6816.085890450855,False,3.0,3,False,False,,1.8638262786268505,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P3_LH01,True,change_from_pre_mode,70.0,70.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P3_LIT01,True,3_sigma_from_pre_median,16150.0,15386.0,300,3056.888907585003,False,3.0,3,False,False,,0.47597411747274654,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P3_LL01,True,change_from_pre_mode,30.0,30.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P3_PIT01,True,3_sigma_from_pre_median,24.0,24.0,300,1342.210771459746,False,3.0,3,False,False,,2.977177716771023,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_HT_FD,True,3_sigma_from_pre_median,-0.00014,-0.00014,300,0.002094857275730677,False,3.0,3,False,False,,10.392116089343949,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_HT_PO,True,3_sigma_from_pre_median,58.684205,68.19659,300,31.352937628143213,False,3.0,3,False,False,,1.8711527352173771,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_HT_PS,True,3_sigma_from_pre_median,7.94045,7.94045,300,1.8602580474440873,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_LD,True,3_sigma_from_pre_median,394.10623,429.72369,300,61.64805357478487,False,3.0,3,False,False,,1.546691005975248,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_ST_FD,True,3_sigma_from_pre_median,7e-05,0.00152,300,0.0016600255351600075,False,3.0,3,False,False,,3.0903139086384757,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_ST_GOV,True,3_sigma_from_pre_median,18501.0,15642.0,300,1720.1717180299972,False,3.0,3,False,False,,1.842839273994342,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_ST_LD,True,3_sigma_from_pre_median,344.28351,359.06757,300,35.6527960419603,False,3.0,3,False,False,,1.7329816132031712,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_ST_PO,True,3_sigma_from_pre_median,339.12942499999997,356.8432,300,31.82679025985116,False,3.0,3,False,False,,1.8356203853109898,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_ST_PS,True,3_sigma_from_pre_median,20.16145,20.16145,300,2.3221340099168533,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,6,P4_ST_PT01,True,3_sigma_from_pre_median,9988.0,9970.0,300,28.696066979387986,False,3.0,3,True,False,159.0,5.1226532230214055,1.0,10,600,600,True,False,False,119.0
hai-test1.csv,6,P4_ST_TT01,True,3_sigma_from_pre_median,27252.0,27253.0,300,115.90000290990808,False,3.0,3,False,False,,0.5090595213001172,1.0,10,600,600,False,False,False,
hai-test1.csv,6,x1001_05_SETPOINT_OUT,True,3_sigma_from_pre_median,0.13675,0.13675,300,0.030634948508867832,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,6,x1001_15_ASSIGN_OUT,True,3_sigma_from_pre_median,1.13985,1.13985,300,0.0991220108490534,False,3.0,3,False,False,,1.761768133073218,1.0,10,600,600,False,False,False,
hai-test1.csv,6,x1002_07_SETPOINT_OUT,True,3_sigma_from_pre_median,316.05908,316.05908,300,17.571010784651346,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,6,x1002_08_SETPOINT_OUT,True,3_sigma_from_pre_median,951.08258,951.08258,300,12.08195744085597,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,6,x1003_10_SETPOINT_OUT,True,3_sigma_from_pre_median,25.02598,25.02598,300,1257.5776996314432,False,3.0,3,False,False,,0.0031588187363406697,1.0,10,600,600,False,False,False,
hai-test1.csv,6,x1003_18_SETPOINT_OUT,True,3_sigma_from_pre_median,26.09698,26.09698,300,0.1657230121219866,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,6,x1003_24_SUM_OUT,True,3_sigma_from_pre_median,29.94063,29.94063,300,0.35208254333579925,False,3.0,3,False,False,,1.6533906920934605,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FCV01D,True,3_sigma_from_pre_median,1.2846250000000001,0.66208,300,22.84270615719168,False,3.0,3,False,False,,0.7427200123860367,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FCV01Z,True,3_sigma_from_pre_median,0.33722,0.33722,300,23.169097266768347,False,3.0,3,False,False,,0.7679086412019546,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FCV02D,True,3_sigma_from_pre_median,100.0,100.0,300,40.896481276676205,False,3.0,3,False,False,,2.078418420033525,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FCV02Z,True,3_sigma_from_pre_median,97.34497,97.34497,300,37.76975658121236,False,3.0,3,False,False,,1.8100990365928777,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FCV03D,True,3_sigma_from_pre_median,51.52791499999999,51.68766,300,1.0646258364164685,False,3.0,3,False,False,,1.1068818355625671,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FCV03Z,True,3_sigma_from_pre_median,51.62963,51.62201,300,1.0746685930744746,False,3.0,3,False,False,,1.7535359385620441,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FT01,True,3_sigma_from_pre_median,54.3976,52.29947,300,7.122921026465356,False,3.0,3,False,False,,2.811642853485091,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FT01Z,True,3_sigma_from_pre_median,283.23015,272.30588,300,37.09807579445848,False,3.0,3,False,False,,2.810778127084856,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FT02,True,3_sigma_from_pre_median,4.42505,4.23427,300,1002.1838417006109,False,3.0,3,False,False,,0.2529342017427236,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FT02Z,True,3_sigma_from_pre_median,23.03975,22.04645,300,1257.579495817021,False,3.0,3,False,False,,0.79453304011676,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FT03,True,3_sigma_from_pre_median,225.10529,225.10529,300,5.620080284055158,False,3.0,3,False,False,,1.0520721593204168,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_FT03Z,True,3_sigma_from_pre_median,952.24005,952.24005,300,12.806775531386771,False,3.0,3,False,False,,1.0526474807777222,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_LCV01D,True,3_sigma_from_pre_median,12.90405,10.04061,300,2.8352305438964307,False,3.0,3,False,False,,2.297961276562065,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_LCV01Z,True,3_sigma_from_pre_median,13.00201,10.6369,300,2.849341018598587,False,3.0,3,False,False,,2.407160096046849,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_LIT01,True,3_sigma_from_pre_median,337.63761999999997,329.76562,300,19.13774319643267,False,3.0,3,False,False,,0.8039704494973081,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PCV01D,True,3_sigma_from_pre_median,26.865850000000002,25.16637,300,2.175029666301921,False,3.0,3,True,False,8.0,11.583000632278663,1.0,10,600,600,True,False,False,75.0
hai-test1.csv,7,P1_PCV01Z,True,3_sigma_from_pre_median,27.20795,26.13983,300,2.2021074236267753,False,3.0,3,True,False,12.0,11.69298087992101,1.0,10,600,600,True,False,False,82.0
hai-test1.csv,7,P1_PCV02D,True,3_sigma_from_pre_median,12.0,12.0,300,0.01098679314249775,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PCV02Z,True,3_sigma_from_pre_median,11.8042,11.8042,300,0.027697809725893457,False,3.0,3,False,False,,0.27547304554077223,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PIT01,True,3_sigma_from_pre_median,1.1636350000000002,1.11786,300,0.10108042861225783,False,3.0,3,True,False,110.0,4.173953413062954,1.0,10,600,600,True,False,False,94.0
hai-test1.csv,7,P1_PIT01_HH,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PIT02,True,3_sigma_from_pre_median,0.37399,0.37094,300,0.3585321787147921,False,3.0,3,False,False,,1.8279251874943663,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PP01AD,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PP01AR,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PP01BD,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PP01BR,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PP02D,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PP02R,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PP04,True,3_sigma_from_pre_median,40.0,40.0,300,16.788267124760022,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PP04D,True,3_sigma_from_pre_median,1.0,1.0,300,0.4864033183195398,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_PP04SP,True,change_from_pre_mode,27.48882,27.48882,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_SOL01D,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_SOL03D,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_STSP,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_TIT01,True,3_sigma_from_pre_median,30.195619999999998,30.06591,300,1.1985492880384954,False,3.0,3,False,False,,0.8720792798689022,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_TIT02,True,3_sigma_from_pre_median,38.74817,38.68713,300,2.055402597486634,False,3.0,3,False,False,,1.6480712849843664,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P1_TIT03,True,3_sigma_from_pre_median,29.68967,29.68967,300,1.1772378238837553,False,3.0,3,False,False,,1.7903519214551824,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_24Vdc,True,3_sigma_from_pre_median,28.03426,28.03426,300,0.003477435961533257,False,3.0,3,False,False,,3.2178881577636,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_ATSW_Lamp,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_AutoGO,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_AutoSD,True,3_sigma_from_pre_median,123.74702,123.74702,300,4.841791207141232,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_Emerg,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_MASW,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_MASW_Lamp,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_ManualGO,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_ManualSD,True,change_from_pre_mode,12.92742,12.92742,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_OnOff,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_RTR,True,change_from_pre_mode,2880.0,2880.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_SCO,True,3_sigma_from_pre_median,54801.0,54801.0,300,25.815834015187235,False,3.0,3,False,False,,0.15494366742700755,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_SCST,True,3_sigma_from_pre_median,720.4885899999999,720.42175,300,0.2849730368572045,False,3.0,3,False,False,,2.666743522057102,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_SIT01,True,3_sigma_from_pre_median,923.0,923.0,300,8.22603153950541,False,3.0,3,False,False,,1.8234795147529759,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_TripEx,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_VIBTR01,True,3_sigma_from_pre_median,6.650499999999999,6.6251,300,0.3676899605355175,False,3.0,3,False,False,,1.898338477839879,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_VIBTR02,True,3_sigma_from_pre_median,-3.33135,-3.7336,300,0.348930030020079,False,3.0,3,False,False,,2.056142889044874,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_VIBTR03,True,3_sigma_from_pre_median,9.6107,9.418,300,0.23660338683141197,False,3.0,3,False,False,,2.898944132565302,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_VIBTR04,True,3_sigma_from_pre_median,-1.3121,-1.5654,300,0.24479515001020077,False,3.0,3,False,False,,2.4481694182871956,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_VT01,True,3_sigma_from_pre_median,11.95729,12.01378,300,0.04211469636210724,False,3.0,3,False,False,,1.5367557074027283,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_VTR01,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_VTR02,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_VTR03,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P2_VTR04,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P3_FIT01,True,3_sigma_from_pre_median,29.0,28.0,300,1697.784997187767,False,3.0,3,True,False,76.0,3.1064004033113273,1.0,10,600,600,True,False,False,34.0
hai-test1.csv,7,P3_LCP01D,True,3_sigma_from_pre_median,6844.0,224.0,300,5136.8956074100415,False,3.0,3,False,False,,1.3463384363940696,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P3_LCV01D,True,3_sigma_from_pre_median,4816.0,-128.0,300,6816.085890450855,False,3.0,3,False,False,,1.8544367255859093,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P3_LH01,True,change_from_pre_mode,70.0,70.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P3_LIT01,True,3_sigma_from_pre_median,17550.0,17283.0,300,3056.888907585003,False,3.0,3,False,False,,0.6765047937688247,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P3_LL01,True,change_from_pre_mode,30.0,30.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P3_PIT01,True,3_sigma_from_pre_median,150.5,24.0,300,1342.210771459746,False,3.0,3,False,False,,2.9164570000751175,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P4_HT_FD,True,3_sigma_from_pre_median,-0.00029,-0.00036,300,0.002094857275730677,False,3.0,3,True,False,32.0,12.258591693815001,1.0,10,600,600,True,False,False,1.0
hai-test1.csv,7,P4_HT_PO,True,3_sigma_from_pre_median,21.430145000000003,0.05423,300,31.352937628143213,False,3.0,3,False,False,,1.8959529631648229,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P4_HT_PS,True,3_sigma_from_pre_median,7.94045,7.94045,300,1.8602580474440873,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P4_LD,True,3_sigma_from_pre_median,357.75644,339.6629,300,61.64805357478487,False,3.0,3,False,False,,2.20291642841984,1.0,10,600,600,False,False,False,
hai-test1.csv,7,P4_ST_FD,True,3_sigma_from_pre_median,-0.00010499999999999999,-0.00043,300,0.0016600255351600075,False,3.0,3,False,False,,3.0752538993371186,1.0,10,600,600,False,False,False,
