source_file,series_id,feature,comparable_pairs,transition_count,transition_rate
045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,14,dt_rand,49999,66,0.0013200264005280105
045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,14,C_level,49999,1322,0.02644052881057621
045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,14,HT_temperature.T,49999,49999,1.0
045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,14,heater_act,49999,133,0.0026600532010640212
045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,14,HT_level,49999,3132,0.0626412528250565
045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,14,limiter1.y,49999,66,0.0013200264005280105
045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,14,dL_rand,49999,6,0.00012000240004800096
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,RT_level_ini,49999,6,0.00012000240004800096
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,RT_temperature.T,49999,7640,0.1528030560611212
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,C_temperature.T,49999,1165,0.023300466009320186
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,RT_level,49999,10275,0.20550411008220165
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,out_valve_act,49999,10,0.0002000040000800016
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,dT_rand,49999,5,0.0001000020000400008
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,inv_valve_act,49999,136,0.0027200544010880217
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,limiter.y,49999,5,0.0001000020000400008
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,inj_valve_act,49999,12,0.00024000480009600192
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,Relaxing.active,49999,136,0.0027200544010880217
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,boundary.m_flow_in,49999,12,0.00024000480009600192
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,dir_valve_act,49999,138,0.002760055201104022
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,dt_rand,49999,68,0.0013600272005440108
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,C_level,49999,1165,0.023300466009320186
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,HT_temperature.T,49999,49999,1.0
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,heater_act,49999,137,0.002740054801096022
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,HT_level,49999,3237,0.06474129482589652
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,limiter1.y,49999,68,0.0013600272005440108
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,15,dL_rand,49999,5,0.0001000020000400008
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,RT_level_ini,49999,8,0.0001600032000640013
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,RT_temperature.T,49999,8331,0.16662333246664934
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,C_temperature.T,49999,1342,0.026840536810736216
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,RT_level,49999,11094,0.22188443768875377
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,out_valve_act,49999,14,0.00028000560011200225
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,dT_rand,49999,7,0.00014000280005600112
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,inv_valve_act,49999,134,0.0026800536010720215
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,limiter.y,49999,7,0.00014000280005600112
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,inj_valve_act,49999,16,0.0003200064001280026
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,Relaxing.active,49999,134,0.0026800536010720215
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,boundary.m_flow_in,49999,16,0.0003200064001280026
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,dir_valve_act,49999,136,0.0027200544010880217
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,dt_rand,49999,67,0.0013400268005360108
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,C_level,49999,1342,0.026840536810736216
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,HT_temperature.T,49999,49999,1.0
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,heater_act,49999,135,0.0027000540010800214
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,HT_level,49999,3167,0.0633412668253365
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,limiter1.y,49999,67,0.0013400268005360108
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,16,dL_rand,49999,7,0.00014000280005600112
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,RT_level_ini,49999,7,0.00014000280005600112
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,RT_temperature.T,49999,7667,0.15334306686133722
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,C_temperature.T,49999,1198,0.02396047920958419
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,RT_level,49999,10253,0.20506410128202565
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,out_valve_act,49999,12,0.00024000480009600192
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,dT_rand,49999,6,0.00012000240004800096
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,inv_valve_act,49999,130,0.0026000520010400208
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,limiter.y,49999,6,0.00012000240004800096
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,inj_valve_act,49999,14,0.00028000560011200225
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,Relaxing.active,49999,130,0.0026000520010400208
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,boundary.m_flow_in,49999,14,0.00028000560011200225
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,dir_valve_act,49999,132,0.002640052801056021
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,dt_rand,49999,65,0.0013000260005200104
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,C_level,49999,1198,0.02396047920958419
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,HT_temperature.T,49999,49999,1.0
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,heater_act,49999,131,0.002620052401048021
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,HT_level,49999,3073,0.06146122922458449
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,limiter1.y,49999,65,0.0013000260005200104
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,17,dL_rand,49999,6,0.00012000240004800096
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,RT_level_ini,49999,4,8.000160003200064e-05
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,RT_temperature.T,49999,8499,0.16998339966799336
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,C_temperature.T,49999,1499,0.02998059961199224
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,RT_level,49999,11513,0.23026460529210585
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,out_valve_act,49999,12,0.00024000480009600192
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,dT_rand,49999,6,0.00012000240004800096
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,inv_valve_act,49999,140,0.0028000560011200225
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,limiter.y,49999,6,0.00012000240004800096
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,inj_valve_act,49999,14,0.00028000560011200225
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,Relaxing.active,49999,140,0.0028000560011200225
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,boundary.m_flow_in,49999,14,0.00028000560011200225
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,dir_valve_act,49999,142,0.0028400568011360226
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,dt_rand,49999,70,0.0014000280005600112
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,C_level,49999,1499,0.02998059961199224
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,HT_temperature.T,49999,49998,0.999979999599992
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,heater_act,49999,141,0.0028200564011280228
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,HT_level,49999,3321,0.06642132842656853
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,limiter1.y,49999,70,0.0014000280005600112
049_GHL_id_18_Sensor_tr_50000_1st_109001.csv,18,dL_rand,49999,6,0.00012000240004800096
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,RT_level_ini,43749,7,0.0001600036572264509
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,RT_temperature.T,43749,6457,0.14759194495874192
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,C_temperature.T,43749,1115,0.02548629682964182
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,RT_level,43749,8799,0.20112459713364877
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,out_valve_act,43749,14,0.0003200073144529018
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,dT_rand,43749,7,0.0001600036572264509
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,inv_valve_act,43749,118,0.002697204507531601
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,limiter.y,43749,5,0.00011428832659032206
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,inj_valve_act,43749,14,0.0003200073144529018
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,Relaxing.active,43749,118,0.002697204507531601
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,boundary.m_flow_in,43749,14,0.0003200073144529018
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,dir_valve_act,43749,118,0.002697204507531601
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,dt_rand,43749,59,0.0013486022537658004
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,C_level,43749,1116,0.025509154494959885
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,HT_temperature.T,43749,43749,1.0
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,heater_act,43749,118,0.002697204507531601
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,HT_level,43749,2782,0.0635900249148552
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,limiter1.y,43749,59,0.0013486022537658004
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,19,dL_rand,43749,7,0.0001600036572264509
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,RT_level_ini,49999,6,0.00012000240004800096
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,RT_temperature.T,49999,8250,0.1650033000660013
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,C_temperature.T,49999,1363,0.02726054521090422
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,RT_level,49999,11075,0.22150443008860177
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,out_valve_act,49999,12,0.00024000480009600192
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,dT_rand,49999,6,0.00012000240004800096
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,inv_valve_act,49999,136,0.0027200544010880217
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,limiter.y,49999,6,0.00012000240004800096
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,inj_valve_act,49999,14,0.00028000560011200225
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,Relaxing.active,49999,136,0.0027200544010880217
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,boundary.m_flow_in,49999,14,0.00028000560011200225
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,dir_valve_act,49999,138,0.002760055201104022
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,dt_rand,49999,68,0.0013600272005440108
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,C_level,49999,1363,0.02726054521090422
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,HT_temperature.T,49999,49999,1.0
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,heater_act,49999,137,0.002740054801096022
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,HT_level,49999,3230,0.06460129202584051
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,limiter1.y,49999,68,0.0013600272005440108
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,20,dL_rand,49999,6,0.00012000240004800096
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,RT_level_ini,49999,7,0.00014000280005600112
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,RT_temperature.T,49999,7345,0.14690293805876117
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,C_temperature.T,49999,1239,0.024780495609912197
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,RT_level,49999,10002,0.20004400088001761
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,out_valve_act,49999,12,0.00024000480009600192
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,dT_rand,49999,6,0.00012000240004800096
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,inv_valve_act,49999,132,0.002640052801056021
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,limiter.y,49999,6,0.00012000240004800096
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,inj_valve_act,49999,14,0.00028000560011200225
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,Relaxing.active,49999,132,0.002640052801056021
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,boundary.m_flow_in,49999,14,0.00028000560011200225
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,dir_valve_act,49999,134,0.0026800536010720215
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,dt_rand,49999,66,0.0013200264005280105
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,C_level,49999,1239,0.024780495609912197
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,HT_temperature.T,49999,49999,1.0
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,heater_act,49999,133,0.0026600532010640212
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,HT_level,49999,3131,0.0626212524250485
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,limiter1.y,49999,66,0.0013200264005280105
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,21,dL_rand,49999,6,0.00012000240004800096
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,RT_level_ini,49999,7,0.00014000280005600112
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,RT_temperature.T,49999,7721,0.15442308846176925
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,C_temperature.T,49999,1329,0.026580531610632212
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,RT_level,49999,10469,0.20938418768375366
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,out_valve_act,49999,12,0.00024000480009600192
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,dT_rand,49999,6,0.00012000240004800096
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,inv_valve_act,49999,134,0.0026800536010720215
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,limiter.y,49999,6,0.00012000240004800096
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,inj_valve_act,49999,14,0.00028000560011200225
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,Relaxing.active,49999,133,0.0026600532010640212
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,boundary.m_flow_in,49999,14,0.00028000560011200225
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,dir_valve_act,49999,134,0.0026800536010720215
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,dt_rand,49999,67,0.0013400268005360108
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,C_level,49999,1330,0.026600532010640214
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,HT_temperature.T,49999,49999,1.0
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,heater_act,49999,134,0.0026800536010720215
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,HT_level,49999,3145,0.0629012580251605
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,limiter1.y,49999,67,0.0013400268005360108
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,22,dL_rand,49999,6,0.00012000240004800096
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,RT_level_ini,49999,5,0.0001000020000400008
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,RT_temperature.T,49999,8460,0.16920338406768134
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,C_temperature.T,49999,1500,0.03000060001200024
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,RT_level,49999,11482,0.22964459289185785
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,out_valve_act,49999,14,0.00028000560011200225
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,dT_rand,49999,7,0.00014000280005600112
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,inv_valve_act,49999,142,0.0028400568011360226
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,limiter.y,49999,6,0.00012000240004800096
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,inj_valve_act,49999,16,0.0003200064001280026
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,Relaxing.active,49999,142,0.0028400568011360226
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,boundary.m_flow_in,49999,16,0.0003200064001280026
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,dir_valve_act,49999,144,0.0028800576011520232
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,dt_rand,49999,71,0.0014200284005680113
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,C_level,49999,1500,0.03000060001200024
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,HT_temperature.T,49999,49999,1.0
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,heater_act,49999,143,0.002860057201144023
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,HT_level,49999,3370,0.06740134802696054
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,limiter1.y,49999,71,0.0014200284005680113
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,23,dL_rand,49999,7,0.00014000280005600112
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,RT_level_ini,49999,7,0.00014000280005600112
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,RT_temperature.T,49999,7794,0.15588311766235324
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,C_temperature.T,49999,1363,0.02726054521090422
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,RT_level,49999,10595,0.2119042380847617
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,out_valve_act,49999,12,0.00024000480009600192
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,dT_rand,49999,6,0.00012000240004800096
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,inv_valve_act,49999,134,0.0026800536010720215
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,limiter.y,49999,6,0.00012000240004800096
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,inj_valve_act,49999,14,0.00028000560011200225
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,Relaxing.active,49999,134,0.0026800536010720215
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,boundary.m_flow_in,49999,14,0.00028000560011200225
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,dir_valve_act,49999,136,0.0027200544010880217
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,dt_rand,49999,67,0.0013400268005360108
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,C_level,49999,1363,0.02726054521090422
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,HT_temperature.T,49999,49998,0.999979999599992
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,heater_act,49999,135,0.0027000540010800214
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,HT_level,49999,3173,0.0634612692253845
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,limiter1.y,49999,67,0.0013400268005360108
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,dL_rand,49999,6,0.00012000240004800096
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,RT_level_ini,49999,6,0.00012000240004800096
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,RT_temperature.T,49999,8228,0.1645632912658253
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,C_temperature.T,49999,1369,0.027380547610952218
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,RT_level,49999,11062,0.22124442488849777
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,out_valve_act,49999,12,0.00024000480009600192
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,dT_rand,49999,6,0.00012000240004800096
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,inv_valve_act,49999,136,0.0027200544010880217
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,limiter.y,49999,6,0.00012000240004800096
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,inj_valve_act,49999,14,0.00028000560011200225
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,Relaxing.active,49999,136,0.0027200544010880217
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,boundary.m_flow_in,49999,14,0.00028000560011200225
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,dir_valve_act,49999,138,0.002760055201104022
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,dt_rand,49999,68,0.0013600272005440108
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,C_level,49999,1369,0.027380547610952218
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,HT_temperature.T,49999,49999,1.0
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,heater_act,49999,137,0.002740054801096022
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,HT_level,49999,3226,0.06452129042580852
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,limiter1.y,49999,68,0.0013600272005440108
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,25,dL_rand,49999,6,0.00012000240004800096
