dataset,file_or_session,ratio,stage,scope,channel,sample_count,unique_value_count,minimum,maximum,variance,variance_zero,iqr,iqr_zero,range,zero_range,constant,nan_count,infinite_count,nonfinite_count,nonfinite,finite,scaler_execution_ready,variation_available
GHL,series_07,20,normal,fixed_validation,inj_valve_act,5000,2,0.0,1.0,0.17103900015354156,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,Relaxing.active,5000,2,0.0,1.0,0.13440002501010895,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,boundary.m_flow_in,5000,2,0.0,20.0,68.41560363769531,False,0.0,True,20.0,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,dir_valve_act,5000,2,0.0,1.0,0.033588957041502,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,dt_rand,5000,9,-1.2870570421218872,1.0505081415176392,0.7056537866592407,False,1.3764458298683167,False,2.3375651836395264,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,C_level,5000,203,0.35282936692237854,0.41883817315101624,0.0009775686776265502,False,0.0660088062286377,False,0.0660088062286377,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,HT_temperature.T,5000,4982,298.40869140625,332.9998779296875,125.66798400878906,False,18.955116271972656,False,34.5911865234375,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,heater_act,5000,2,0.0,1.0,0.24987001717090607,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,HT_level,5000,363,0.10000000149011612,0.6000000238418579,0.05934351310133934,False,0.5000000223517418,False,0.5000000223517418,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,limiter1.y,5000,9,87.12943267822266,110.50508117675781,70.56537628173828,False,13.764457702636719,False,23.375648498535156,False,False,0,0,0,False,True,True,True
GHL,series_07,20,normal,fixed_validation,dL_rand,5000,2,-0.19956053793430328,1.2078615427017212,0.4458847641944885,False,1.4074220806360245,False,1.4074220806360245,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,RT_level_ini,45000,7,0.0,2.35860013961792,0.12127730250358582,False,0.18079161643981934,False,2.35860013961792,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,RT_temperature.T,45000,6579,283.0332946777344,330.6577453613281,195.03848266601562,False,25.199440002441406,False,47.62445068359375,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,C_temperature.T,45000,1046,273.1499938964844,328.7688903808594,470.523681640625,False,5.130157470703125,False,55.618896484375,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,RT_level,45000,8777,0.5,2.35860013961792,0.12277068197727203,False,0.20838046073913574,False,1.85860013961792,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,out_valve_act,45000,2,0.0,1.0,0.022576987743377686,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,dT_rand,45000,6,-0.5849482417106628,0.21720023453235626,0.07098574936389923,False,0.36158330738544464,False,0.8021484762430191,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,inv_valve_act,45000,2,0.0,1.0,0.02926708199083805,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,limiter.y,45000,6,277.1505126953125,285.1719970703125,7.098592281341553,False,3.6158447265625,False,8.021484375,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,inj_valve_act,45000,2,0.0,1.0,0.10026538372039795,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,Relaxing.active,45000,2,0.0,1.0,0.11083784699440002,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,boundary.m_flow_in,45000,2,0.0,20.0,40.10615921020508,False,0.0,True,20.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,dir_valve_act,45000,2,0.0,1.0,0.02763536013662815,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,dt_rand,45000,59,-2.7173986434936523,1.609851360321045,1.0473765134811401,False,1.5304116904735565,False,4.327250003814697,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,C_level,45000,1046,0.009999999776482582,0.35282936692237854,0.012456096708774567,False,0.1984853595495224,False,0.34282936714589596,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,HT_temperature.T,45000,43708,283.1499938964844,332.9998779296875,123.49613189697266,False,15.085212707519531,False,49.849884033203125,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,heater_act,45000,2,0.0,1.0,0.22280433773994446,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,HT_level,45000,2640,0.10000000149011612,0.6000000238418579,0.05061833932995796,False,0.5000000223517418,False,0.5000000223517418,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,limiter1.y,45000,59,72.82601165771484,116.0985107421875,104.73765563964844,False,15.304115295410156,False,43.272499084472656,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_pool,dL_rand,45000,6,-0.5849482417106628,0.21720023453235626,0.07098574936389923,False,0.36158330738544464,False,0.8021484762430191,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,RT_level_ini,18000,4,0.0,2.25,0.24942412972450256,False,0.2924741506576538,False,2.25,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,RT_temperature.T,18000,3001,283.0332946777344,330.6577453613281,249.89389038085938,False,29.03148651123047,False,47.62445068359375,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,C_temperature.T,18000,392,273.1499938964844,326.3996276855469,638.3018798828125,False,50.130859375,False,53.2496337890625,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,RT_level,18000,3839,0.5,2.25,0.1232798770070076,False,0.2924741506576538,False,1.75,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,out_valve_act,18000,2,0.0,1.0,0.021144071593880653,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,dT_rand,18000,3,-0.5849482417106628,0.0,0.07864028960466385,False,0.5849482417106628,False,0.5849482417106628,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,inv_valve_act,18000,2,0.0,1.0,0.02784489281475544,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,limiter.y,18000,3,277.1505126953125,283.0,7.864041805267334,False,5.8494873046875,False,5.8494873046875,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,inj_valve_act,18000,2,0.0,1.0,0.11673445999622345,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,Relaxing.active,18000,2,0.0,1.0,0.10862400382757187,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,boundary.m_flow_in,18000,2,0.0,20.0,46.69377517700195,False,0.0,True,20.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,dir_valve_act,18000,2,0.0,1.0,0.02700616791844368,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,dt_rand,18000,23,-2.058626174926758,1.609851360321045,0.8025456666946411,False,1.3267922103404999,False,3.6684775352478027,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,C_level,18000,392,0.009999999776482582,0.1383010298013687,0.0017920578829944134,False,0.06999999843537807,False,0.12830103002488613,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,HT_temperature.T,18000,17829,283.1499938964844,332.9998779296875,169.3812255859375,False,18.266754150390625,False,49.849884033203125,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,heater_act,18000,2,0.0,1.0,0.2286028116941452,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,HT_level,18000,1018,0.10000000149011612,0.6000000238418579,0.05253751575946808,False,0.5000000223517418,False,0.5000000223517418,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,limiter1.y,18000,23,79.41374206542969,116.0985107421875,80.25457000732422,False,13.267921447753906,False,36.68476867675781,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fit_subset,dL_rand,18000,3,-0.5849482417106628,0.0,0.07864028960466385,False,0.5849482417106628,False,0.5849482417106628,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,RT_level_ini,5000,2,2.150219678878784,2.700000047683716,0.027973948046565056,False,0.0,True,0.5497803688049316,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,RT_temperature.T,5000,1302,301.6400146484375,330.6647644042969,103.43952178955078,False,18.42144775390625,False,29.024749755859375,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,C_temperature.T,5000,203,328.7688903808594,329.0711364746094,0.02052655629813671,False,0.30224609375,False,0.30224609375,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,RT_level,5000,1661,0.5,2.699225425720215,0.1957690417766571,False,0.5,False,2.199225425720215,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,out_valve_act,5000,2,0.0,1.0,0.03858396038413048,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,dT_rand,5000,2,-0.19956053793430328,1.2078615427017212,0.4458847641944885,False,1.4074220806360245,False,1.4074220806360245,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,inv_valve_act,5000,2,0.0,1.0,0.03600124269723892,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,limiter.y,5000,2,281.00439453125,295.07861328125,44.588462829589844,False,14.07421875,False,14.07421875,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,inj_valve_act,5000,2,0.0,1.0,0.17103900015354156,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,Relaxing.active,5000,2,0.0,1.0,0.13440002501010895,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,boundary.m_flow_in,5000,2,0.0,20.0,68.41560363769531,False,0.0,True,20.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,dir_valve_act,5000,2,0.0,1.0,0.033588957041502,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,dt_rand,5000,9,-1.2870570421218872,1.0505081415176392,0.7056537866592407,False,1.3764458298683167,False,2.3375651836395264,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,C_level,5000,203,0.35282936692237854,0.41883817315101624,0.0009775686776265502,False,0.0660088062286377,False,0.0660088062286377,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,HT_temperature.T,5000,4982,298.40869140625,332.9998779296875,125.66798400878906,False,18.955116271972656,False,34.5911865234375,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,heater_act,5000,2,0.0,1.0,0.24987001717090607,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,HT_level,5000,363,0.10000000149011612,0.6000000238418579,0.05934351310133934,False,0.5000000223517418,False,0.5000000223517418,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,limiter1.y,5000,9,87.12943267822266,110.50508117675781,70.56537628173828,False,13.764457702636719,False,23.375648498535156,False,False,0,0,0,False,True,True,True
GHL,series_07,40,normal,fixed_validation,dL_rand,5000,2,-0.19956053793430328,1.2078615427017212,0.4458847641944885,False,1.4074220806360245,False,1.4074220806360245,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,RT_level_ini,45000,7,0.0,2.35860013961792,0.12127730250358582,False,0.18079161643981934,False,2.35860013961792,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,RT_temperature.T,45000,6579,283.0332946777344,330.6577453613281,195.03848266601562,False,25.199440002441406,False,47.62445068359375,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,C_temperature.T,45000,1046,273.1499938964844,328.7688903808594,470.523681640625,False,5.130157470703125,False,55.618896484375,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,RT_level,45000,8777,0.5,2.35860013961792,0.12277068197727203,False,0.20838046073913574,False,1.85860013961792,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,out_valve_act,45000,2,0.0,1.0,0.022576987743377686,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,dT_rand,45000,6,-0.5849482417106628,0.21720023453235626,0.07098574936389923,False,0.36158330738544464,False,0.8021484762430191,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,inv_valve_act,45000,2,0.0,1.0,0.02926708199083805,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,limiter.y,45000,6,277.1505126953125,285.1719970703125,7.098592281341553,False,3.6158447265625,False,8.021484375,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,inj_valve_act,45000,2,0.0,1.0,0.10026538372039795,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,Relaxing.active,45000,2,0.0,1.0,0.11083784699440002,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,boundary.m_flow_in,45000,2,0.0,20.0,40.10615921020508,False,0.0,True,20.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,dir_valve_act,45000,2,0.0,1.0,0.02763536013662815,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,dt_rand,45000,59,-2.7173986434936523,1.609851360321045,1.0473765134811401,False,1.5304116904735565,False,4.327250003814697,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,C_level,45000,1046,0.009999999776482582,0.35282936692237854,0.012456096708774567,False,0.1984853595495224,False,0.34282936714589596,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,HT_temperature.T,45000,43708,283.1499938964844,332.9998779296875,123.49613189697266,False,15.085212707519531,False,49.849884033203125,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,heater_act,45000,2,0.0,1.0,0.22280433773994446,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,HT_level,45000,2640,0.10000000149011612,0.6000000238418579,0.05061833932995796,False,0.5000000223517418,False,0.5000000223517418,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,limiter1.y,45000,59,72.82601165771484,116.0985107421875,104.73765563964844,False,15.304115295410156,False,43.272499084472656,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_pool,dL_rand,45000,6,-0.5849482417106628,0.21720023453235626,0.07098574936389923,False,0.36158330738544464,False,0.8021484762430191,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,RT_level_ini,27000,5,0.0,2.3310112953186035,0.17568019032478333,False,0.2924741506576538,False,2.3310112953186035,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,RT_temperature.T,27000,4215,283.0332946777344,330.6577453613281,225.44691467285156,False,27.56005859375,False,47.62445068359375,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,C_temperature.T,27000,596,273.1499938964844,327.7773742675781,611.2813110351562,False,53.2496337890625,False,54.62738037109375,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,RT_level,27000,5497,0.5,2.3310112953186035,0.1175280436873436,False,0.3300478458404541,False,1.8310112953186035,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,out_valve_act,27000,2,0.0,1.0,0.021445179358124733,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,dT_rand,27000,4,-0.5849482417106628,0.16202276945114136,0.06643621623516083,False,0.5849482417106628,False,0.7469710111618042,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,inv_valve_act,27000,2,0.0,1.0,0.028612326830625534,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,limiter.y,27000,4,277.1505126953125,284.6202392578125,6.643636703491211,False,5.8494873046875,False,7.4697265625,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,inj_valve_act,27000,2,0.0,1.0,0.10840107500553131,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,Relaxing.active,27000,2,0.0,1.0,0.11089862883090973,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,boundary.m_flow_in,27000,2,0.0,20.0,43.360443115234375,False,0.0,True,20.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,dir_valve_act,27000,2,0.0,1.0,0.027390778064727783,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,dt_rand,27000,35,-2.058626174926758,1.609851360321045,0.8875733613967896,False,1.5936765670776367,False,3.6684775352478027,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,C_level,27000,596,0.009999999776482582,0.20524491369724274,0.00413603475317359,False,0.12830103002488613,False,0.19524491392076015,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,HT_temperature.T,27000,26516,283.1499938964844,332.9998779296875,145.24591064453125,False,16.758316040039062,False,49.849884033203125,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,heater_act,27000,2,0.0,1.0,0.22603237628936768,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,HT_level,27000,1559,0.10000000149011612,0.6000000238418579,0.05166318640112877,False,0.5000000223517418,False,0.5000000223517418,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,limiter1.y,27000,35,79.41374206542969,116.0985107421875,88.75732421875,False,15.936767578125,False,36.68476867675781,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fit_subset,dL_rand,27000,4,-0.5849482417106628,0.16202276945114136,0.06643621623516083,False,0.5849482417106628,False,0.7469710111618042,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,RT_level_ini,5000,2,2.150219678878784,2.700000047683716,0.027973948046565056,False,0.0,True,0.5497803688049316,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,RT_temperature.T,5000,1302,301.6400146484375,330.6647644042969,103.43952178955078,False,18.42144775390625,False,29.024749755859375,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,C_temperature.T,5000,203,328.7688903808594,329.0711364746094,0.02052655629813671,False,0.30224609375,False,0.30224609375,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,RT_level,5000,1661,0.5,2.699225425720215,0.1957690417766571,False,0.5,False,2.199225425720215,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,out_valve_act,5000,2,0.0,1.0,0.03858396038413048,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,dT_rand,5000,2,-0.19956053793430328,1.2078615427017212,0.4458847641944885,False,1.4074220806360245,False,1.4074220806360245,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,inv_valve_act,5000,2,0.0,1.0,0.03600124269723892,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,limiter.y,5000,2,281.00439453125,295.07861328125,44.588462829589844,False,14.07421875,False,14.07421875,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,inj_valve_act,5000,2,0.0,1.0,0.17103900015354156,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,Relaxing.active,5000,2,0.0,1.0,0.13440002501010895,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,boundary.m_flow_in,5000,2,0.0,20.0,68.41560363769531,False,0.0,True,20.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,dir_valve_act,5000,2,0.0,1.0,0.033588957041502,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,dt_rand,5000,9,-1.2870570421218872,1.0505081415176392,0.7056537866592407,False,1.3764458298683167,False,2.3375651836395264,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,C_level,5000,203,0.35282936692237854,0.41883817315101624,0.0009775686776265502,False,0.0660088062286377,False,0.0660088062286377,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,HT_temperature.T,5000,4982,298.40869140625,332.9998779296875,125.66798400878906,False,18.955116271972656,False,34.5911865234375,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,heater_act,5000,2,0.0,1.0,0.24987001717090607,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,HT_level,5000,363,0.10000000149011612,0.6000000238418579,0.05934351310133934,False,0.5000000223517418,False,0.5000000223517418,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,limiter1.y,5000,9,87.12943267822266,110.50508117675781,70.56537628173828,False,13.764457702636719,False,23.375648498535156,False,False,0,0,0,False,True,True,True
GHL,series_07,60,normal,fixed_validation,dL_rand,5000,2,-0.19956053793430328,1.2078615427017212,0.4458847641944885,False,1.4074220806360245,False,1.4074220806360245,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,RT_level_ini,45000,7,0.0,2.35860013961792,0.12127730250358582,False,0.18079161643981934,False,2.35860013961792,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,RT_temperature.T,45000,6579,283.0332946777344,330.6577453613281,195.03848266601562,False,25.199440002441406,False,47.62445068359375,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,C_temperature.T,45000,1046,273.1499938964844,328.7688903808594,470.523681640625,False,5.130157470703125,False,55.618896484375,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,RT_level,45000,8777,0.5,2.35860013961792,0.12277068197727203,False,0.20838046073913574,False,1.85860013961792,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,out_valve_act,45000,2,0.0,1.0,0.022576987743377686,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,dT_rand,45000,6,-0.5849482417106628,0.21720023453235626,0.07098574936389923,False,0.36158330738544464,False,0.8021484762430191,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,inv_valve_act,45000,2,0.0,1.0,0.02926708199083805,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,limiter.y,45000,6,277.1505126953125,285.1719970703125,7.098592281341553,False,3.6158447265625,False,8.021484375,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,inj_valve_act,45000,2,0.0,1.0,0.10026538372039795,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,Relaxing.active,45000,2,0.0,1.0,0.11083784699440002,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,boundary.m_flow_in,45000,2,0.0,20.0,40.10615921020508,False,0.0,True,20.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,dir_valve_act,45000,2,0.0,1.0,0.02763536013662815,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,dt_rand,45000,59,-2.7173986434936523,1.609851360321045,1.0473765134811401,False,1.5304116904735565,False,4.327250003814697,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,C_level,45000,1046,0.009999999776482582,0.35282936692237854,0.012456096708774567,False,0.1984853595495224,False,0.34282936714589596,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,HT_temperature.T,45000,43708,283.1499938964844,332.9998779296875,123.49613189697266,False,15.085212707519531,False,49.849884033203125,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,heater_act,45000,2,0.0,1.0,0.22280433773994446,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,HT_level,45000,2640,0.10000000149011612,0.6000000238418579,0.05061833932995796,False,0.5000000223517418,False,0.5000000223517418,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,limiter1.y,45000,59,72.82601165771484,116.0985107421875,104.73765563964844,False,15.304115295410156,False,43.272499084472656,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_pool,dL_rand,45000,6,-0.5849482417106628,0.21720023453235626,0.07098574936389923,False,0.36158330738544464,False,0.8021484762430191,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,RT_level_ini,36000,6,0.0,2.35860013961792,0.1452561318874359,False,0.15741443634033203,False,2.35860013961792,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,RT_temperature.T,36000,5449,283.0332946777344,330.6577453613281,204.81922912597656,False,26.731826782226562,False,47.62445068359375,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,C_temperature.T,36000,819,273.1499938964844,328.4110107421875,537.3367919921875,False,54.62738037109375,False,55.261016845703125,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,RT_level,36000,7184,0.5,2.35860013961792,0.12240759283304214,False,0.18841034173965454,False,1.85860013961792,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,out_valve_act,36000,2,0.0,1.0,0.022099845111370087,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,dT_rand,36000,5,-0.5849482417106628,0.21720023453235626,0.07585196197032928,False,0.31482894718647003,False,0.8021484762430191,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,inv_valve_act,36000,2,0.0,1.0,0.02902165986597538,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,limiter.y,36000,5,277.1505126953125,285.1719970703125,7.5852203369140625,False,3.1483154296875,False,8.021484375,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,inj_valve_act,36000,2,0.0,1.0,0.10445776581764221,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,Relaxing.active,36000,2,0.0,1.0,0.1095416247844696,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,boundary.m_flow_in,36000,2,0.0,20.0,41.783103942871094,False,0.0,True,20.0,False,False,0,0,0,False,True,True,True
GHL,series_07,80,normal,fit_subset,dir_valve_act,36000,2,0.0,1.0,0.027451936155557632,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
