series,ratio,kept_length,channel,missing_value_count,nonfinite_value_count,unique_value_count,minimum,first_quartile,median,third_quartile,maximum,interquartile_range,standard_deviation,iqr_zero,standard_deviation_zero
5,1.0,50000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.34132064923724587,True,False
5,1.0,50000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.4739517824177595,True,False
5,1.0,50000,dL_rand,0,0,7,-1.00976598263,-0.559617936611,-0.0558488741517,1.34577476978,1.89294111729,1.905392706391,0.9791247709969078,False,False
5,1.0,50000,dT_rand,0,0,7,-1.00976598263,-0.559617936611,-0.0558488741517,1.34577476978,1.89294111729,1.905392706391,0.9791247709969078,False,False
5,1.0,50000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16914934770801468,True,False
5,1.0,50000,dt_rand,0,0,68,-2.66817235947,-0.495101779699,-0.155156105757,0.730674147606,1.81414222717,1.225775927305,0.9183401099516512,False,False
5,1.0,50000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4782444608725239,False,False
5,1.0,50000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32369758912066837,True,False
5,1.0,50000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17369773694005894,True,False
5,1.0,50000,limiter.y,0,0,7,274.0,277.403808594,282.441497803,296.457733154,301.929412842,19.053924559999984,9.703137533673186,False,False
5,1.0,50000,limiter1.y,0,0,68,73.3182754517,95.0489807129,98.4484405518,107.306739807,118.141426086,12.257759094099995,9.183401083935797,False,False
5,1.0,50000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15889826485267702,True,False
6,0.05,2500,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,1.1451465463614775e-16,True,False
6,0.05,2500,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,9.779024044487482e-12,True,False
6,0.05,2500,HT_level,0,0,46,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.24545335505124705,False,False
6,0.05,2500,HT_temperature.T,0,0,2500,283.149993896,288.13828277575,294.93499755849996,317.16620635975,332.99395752,29.027923584000007,16.381313091339607,False,False
6,0.05,2500,RT_level,0,0,918,0.5,1.554152995345,1.75,1.75,2.25,0.19584700465500005,0.4258895466446204,False,False
6,0.05,2500,RT_level_ini,0,0,2,0.0,0.0,2.25,2.25,2.25,2.25,1.097044375832131,False,False
6,0.05,2500,RT_temperature.T,0,0,894,283.033294678,283.033294678,283.033294678,283.05238342275,294.106628418,0.019088744749979014,1.8139462152682335,False,False
6,0.05,2500,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15431839056401048,True,False
6,0.05,2500,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,20.0,20.0,20.0,9.531175862679627,False,False
6,0.05,2500,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
6,0.05,2500,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
6,0.05,2500,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.09128402439224693,True,False
6,0.05,2500,dt_rand,0,0,2,0.0,0.0,0.0,0.0,1.38862264156,0.0,0.2502760071834059,True,False
6,0.05,2500,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.49528727400723105,False,False
6,0.05,2500,inj_valve_act,0,0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.47655879313398125,False,False
6,0.05,2500,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.09549349508234177,True,False
6,0.05,2500,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
6,0.05,2500,limiter1.y,0,0,2,100.0,100.0,100.0,100.0,113.886230469,0.0,2.50276080239162,True,False
6,0.05,2500,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
6,0.1,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,7.35596317124228e-16,True,False
6,0.1,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,1.4212276013871878e-11,True,False
6,0.1,5000,HT_level,0,0,158,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2192071259848081,False,False
6,0.1,5000,HT_temperature.T,0,0,5000,283.149993896,294.94485473624997,314.100189209,324.82636260975,332.997161865,29.881507873500027,15.812853396913674,False,False
6,0.1,5000,RT_level,0,0,1030,0.5,1.75,1.75,1.75,2.25,0.0,0.33975793589328507,True,False
6,0.1,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.8904997686509792,True,False
6,0.1,5000,RT_temperature.T,0,0,947,283.033294678,283.033294678,294.1065979,302.719146729,309.419128418,19.685852050999983,9.24730716563335,False,False
6,0.1,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.23861900135060396,True,False
6,0.1,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.586386139060823,True,False
6,0.1,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
6,0.1,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
6,0.1,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.13002900256597602,True,False
6,0.1,5000,dt_rand,0,0,4,-0.782342016697,-0.296212643385,0.0,0.0,1.38862264156,0.296212643385,0.7534807469160947,False,False
6,0.1,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.45202923144993185,False,False
6,0.1,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.37931930695297317,True,False
6,0.1,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.11750217594696218,True,False
6,0.1,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
6,0.1,5000,limiter1.y,0,0,4,92.1765823364,97.0378723145,100.0,100.0,113.886230469,2.9621276854999934,7.534808511454253,False,False
6,0.1,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
6,0.2,10000,C_level,0,0,213,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0799999982119,0.0,0.016854127787720302,True,False
6,0.2,10000,C_temperature.T,0,0,213,273.149993896,273.149993896,273.149993896,273.149993896,323.280914307,0.0,12.750832380112906,True,False
6,0.2,10000,HT_level,0,0,544,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.23008401901021527,False,False
6,0.2,10000,HT_temperature.T,0,0,9898,283.149993896,311.571853638,324.26597595199996,329.545288086,332.999816895,17.973434448000035,14.307254040572062,False,False
6,0.2,10000,RT_level,0,0,2079,0.5,1.75,1.75,1.75,2.25,0.0,0.37694320796248626,True,False
6,0.2,10000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.6665506274649778,True,False
6,0.2,10000,RT_temperature.T,0,0,1630,283.033294678,294.1065979,309.419067383,321.832458496,330.421539307,27.725860596000018,16.931377451111956,False,False
6,0.2,10000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.334440271243608,True,False
6,0.2,10000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.776671478509208,True,False
6,0.2,10000,dL_rand,0,0,2,-0.561571121216,0.0,0.0,0.0,0.0,0.0,0.12825253650273052,True,False
6,0.2,10000,dT_rand,0,0,2,-0.561571121216,0.0,0.0,0.0,0.0,0.0,0.12825253650273052,True,False
6,0.2,10000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1594406853134286,True,False
6,0.2,10000,dt_rand,0,0,13,-0.782342016697,-0.27750480175,0.0,1.09292888641,2.2931303978,1.3704336881599999,0.8105482702111875,False,False
6,0.2,10000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47883914699287417,False,False
6,0.2,10000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33883357392547436,True,False
6,0.2,10000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16526681854544434,True,False
6,0.2,10000,limiter.y,0,0,2,277.384277344,283.0,283.0,283.0,283.0,0.0,1.282527978590314,True,False
6,0.2,10000,limiter1.y,0,0,13,92.1765823364,97.2249526978,100.0,110.929290771,122.931304932,13.704338073199992,8.10548315447988,False,False
6,0.2,10000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.14372493063337738,True,False
6,0.5,25000,C_level,0,0,579,0.00999999977648,0.00999999977648,0.0799999982119,0.138768583536,0.200253918767,0.12876858375952,0.05816907406870515,False,False
6,0.5,25000,C_temperature.T,0,0,579,273.149993896,273.149993896,323.280914307,326.396850586,327.62878418,53.246856690000016,25.04478116281406,False,False
6,0.5,25000,HT_level,0,0,1449,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2289211666063729,False,False
6,0.5,25000,HT_temperature.T,0,0,24542,283.149993896,313.81626129125,325.0657958985,329.7724761965,332.99987793,15.956214905250022,12.029347997409367,False,False
6,0.5,25000,RT_level,0,0,5186,0.5,1.46921443939,1.53713345528,1.75,2.25,0.28078556061000004,0.3393041188928096,False,False
6,0.5,25000,RT_level_ini,0,0,4,0.0,1.96921443939,2.03713345528,2.25,2.25,0.28078556061000004,0.4233018560595736,False,False
6,0.5,25000,RT_temperature.T,0,0,3982,283.033294678,294.1065979,309.4298706055,323.148040771,330.617095947,29.041442871000015,15.18768770709202,False,False
6,0.5,25000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3366179645624726,True,False
6,0.5,25000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.643426077287976,True,False
6,0.5,25000,dL_rand,0,0,4,-0.561571121216,-0.561571121216,-0.425733208656,0.0,0.568712413311,0.561571121216,0.2907393289846772,False,False
6,0.5,25000,dT_rand,0,0,4,-0.561571121216,-0.561571121216,-0.425733208656,0.0,0.568712413311,0.561571121216,0.2907393289846772,False,False
6,0.5,25000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16474695524461622,True,False
6,0.5,25000,dt_rand,0,0,33,-1.89495527744,-0.602191209793,-0.27750480175,0.557573139668,2.2931303978,1.1597643494610002,0.7974605817156463,False,False
6,0.5,25000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4780596523878799,False,False
6,0.5,25000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33217130386436744,True,False
6,0.5,25000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17048038286684553,True,False
6,0.5,25000,limiter.y,0,0,4,277.384277344,277.384277344,278.742675781,283.0,288.687133789,5.615722656000003,2.907396391263015,False,False
6,0.5,25000,limiter1.y,0,0,33,81.0504455566,93.9780883789,97.2249526978,105.57572937,122.931304932,11.597640991100008,7.974606336849511,False,False
6,0.5,25000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1499063003210598,True,False
6,1.0,50000,C_level,0,0,1208,0.00999999977648,0.0799999982119,0.200253918767,0.281628161669,0.40638050437,0.2016281634571,0.12793043794268866,False,False
6,1.0,50000,C_temperature.T,0,0,1208,273.149993896,323.280914307,327.62878418,328.403839111,329.098419189,5.122924804000036,21.014074543342648,False,False
6,1.0,50000,HT_level,0,0,3007,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22668733944472202,False,False
6,1.0,50000,HT_temperature.T,0,0,48237,283.149993896,315.08206176775,325.4496917725,329.88025665249995,332.99987793,14.798194884749932,10.954834667750653,False,False
6,1.0,50000,RT_level,0,0,9906,0.5,1.46921443939,1.75,2.03435611725,2.68443107605,0.5651416778600002,0.4802487189957438,False,False
6,1.0,50000,RT_level_ini,0,0,8,0.0,1.96921443939,2.25,2.53435611725,2.68443107605,0.5651416778600002,0.47502159685803425,False,False
6,1.0,50000,RT_temperature.T,0,0,7390,283.033294678,299.413314819,309.691864014,323.243530273,330.913574219,23.830215453999983,13.960738651380371,False,False
6,1.0,50000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33903694329813516,True,False
6,1.0,50000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.3494811566178795,True,False
6,1.0,50000,dL_rand,0,0,7,-1.63124489784,-0.478469192982,0.0,0.568712413311,0.868861973286,1.047181606293,0.7312007051116121,False,False
6,1.0,50000,dT_rand,0,0,7,-1.63124489784,-0.478469192982,0.0,0.568712413311,0.868861973286,1.047181606293,0.7312007051116121,False,False
6,1.0,50000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16808853344321567,True,False
6,1.0,50000,dt_rand,0,0,67,-2.16165661812,-0.867336034775,-0.24872584641,0.466170221567,2.30396437645,1.333506256342,0.8986175655219244,False,False
6,1.0,50000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4751638727999476,False,False
6,1.0,50000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.31747405783082994,True,False
6,1.0,50000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17331936069578494,True,False
6,1.0,50000,limiter.y,0,0,7,274.0,278.215301514,283.0,288.687133789,291.68862915,10.471832274999997,5.978390495592821,False,False
6,1.0,50000,limiter1.y,0,0,67,78.3834381104,91.3266372681,97.5127410889,104.661705017,123.039642334,13.335067748900002,8.986175511000488,False,False
6,1.0,50000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15311273124785044,True,False
7,0.05,2500,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,1.1451465463614775e-16,True,False
7,0.05,2500,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,9.779024044487482e-12,True,False
7,0.05,2500,HT_level,0,0,46,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.24545335505124705,False,False
7,0.05,2500,HT_temperature.T,0,0,2500,283.149993896,288.13828277575,294.93499755849996,317.16620635975,332.99395752,29.027923584000007,16.381313091339607,False,False
7,0.05,2500,RT_level,0,0,918,0.5,1.554152995345,1.75,1.75,2.25,0.19584700465500005,0.4258895466446204,False,False
7,0.05,2500,RT_level_ini,0,0,2,0.0,0.0,2.25,2.25,2.25,2.25,1.097044375832131,False,False
7,0.05,2500,RT_temperature.T,0,0,894,283.033294678,283.033294678,283.033294678,283.05238342275,294.106628418,0.019088744749979014,1.8139462152682335,False,False
7,0.05,2500,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15431839056401048,True,False
7,0.05,2500,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,20.0,20.0,20.0,9.531175862679627,False,False
7,0.05,2500,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
7,0.05,2500,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
7,0.05,2500,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.09128402439224693,True,False
7,0.05,2500,dt_rand,0,0,2,-1.7277443409,0.0,0.0,0.0,0.0,0.0,0.3113970218636202,True,False
7,0.05,2500,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.49528727400723105,False,False
7,0.05,2500,inj_valve_act,0,0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.47655879313398125,False,False
7,0.05,2500,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.09549349508234177,True,False
7,0.05,2500,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
7,0.05,2500,limiter1.y,0,0,2,82.7225570679,100.0,100.0,100.0,100.0,0.0,3.113970132682952,True,False
7,0.05,2500,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
7,0.1,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,7.35596317124228e-16,True,False
7,0.1,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,1.4212276013871878e-11,True,False
7,0.1,5000,HT_level,0,0,159,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.21897386658373996,False,False
7,0.1,5000,HT_temperature.T,0,0,4998,283.149993896,294.94485473624997,314.098587036,324.77606201175,332.999420166,29.83120727550005,15.801305403676263,False,False
7,0.1,5000,RT_level,0,0,1031,0.5,1.75,1.75,1.75,2.25,0.0,0.3393617018579236,True,False
7,0.1,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.8904997686509792,True,False
7,0.1,5000,RT_temperature.T,0,0,947,283.033294678,283.033294678,294.1065979,302.720855713,309.419189453,19.687561034999987,9.31053191816763,False,False
7,0.1,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.23713963616698294,True,False
7,0.1,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.586386139060823,True,False
7,0.1,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
7,0.1,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
7,0.1,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.13002900256597602,True,False
7,0.1,5000,dt_rand,0,0,4,-1.7277443409,-0.0152592547238,0.0,0.0,1.60985136032,0.0152592547238,1.103187967451916,False,False
7,0.1,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.45174490001653,False,False
7,0.1,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.37931930695297317,True,False
7,0.1,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.11832649843566964,True,False
7,0.1,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
7,0.1,5000,limiter1.y,0,0,4,82.7225570679,99.84740448,100.0,100.0,116.098510742,0.15259552000000554,11.031878606120193,False,False
7,0.1,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
7,0.2,10000,C_level,0,0,214,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0799999982119,0.0,0.01775283290669343,True,False
7,0.2,10000,C_temperature.T,0,0,214,273.149993896,273.149993896,273.149993896,273.149993896,323.280853271,0.0,13.352821513495007,True,False
7,0.2,10000,HT_level,0,0,545,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2304029709097577,False,False
7,0.2,10000,HT_temperature.T,0,0,9941,283.149993896,310.90882873525,323.9343414305,329.541473389,332.999725342,18.632644653749992,14.33544411605526,False,False
7,0.2,10000,RT_level,0,0,2154,0.5,1.75,1.75,1.75,2.25,0.0,0.37545415936451193,True,False
7,0.2,10000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.6665506274649778,True,False
7,0.2,10000,RT_temperature.T,0,0,1703,283.033294678,294.1065979,309.419158936,321.832519531,330.421478271,27.725921631000006,16.84927215607755,False,False
7,0.2,10000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3281089385364956,True,False
7,0.2,10000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.931777618627667,True,False
7,0.2,10000,dL_rand,0,0,2,-0.584948241711,0.0,0.0,0.0,0.0,0.0,0.1416005051110163,True,False
7,0.2,10000,dT_rand,0,0,2,-0.584948241711,0.0,0.0,0.0,0.0,0.0,0.1416005051110163,True,False
7,0.2,10000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15914312003119765,True,False
7,0.2,10000,dt_rand,0,0,13,-1.7277443409,-0.0152592547238,0.0,1.10101628304,1.60985136032,1.1162755377638,0.9408271289781793,False,False
7,0.2,10000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4794064799909264,False,False
7,0.2,10000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.34658888093138623,True,False
7,0.2,10000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16583684809479268,True,False
7,0.2,10000,limiter.y,0,0,2,277.150512695,283.0,283.0,283.0,283.0,0.0,1.4160062343391102,True,False
7,0.2,10000,limiter1.y,0,0,13,82.7225570679,99.84740448,100.0,111.010162354,116.098510742,11.162757874000008,9.408270766915683,False,False
7,0.2,10000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1440577497517126,True,False
7,0.5,25000,C_level,0,0,596,0.00999999977648,0.00999999977648,0.0799999982119,0.138301029801,0.205244913697,0.12830103002452,0.05671303800643907,False,False
7,0.5,25000,C_temperature.T,0,0,596,273.149993896,273.149993896,323.280853271,326.399627686,327.777374268,53.24963378999996,24.99586552185092,False,False
7,0.5,25000,HT_level,0,0,1491,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22695057995795054,False,False
7,0.5,25000,HT_temperature.T,0,0,24542,283.149993896,314.58808135975,325.37561035199997,329.87544250525,332.99987793,15.287361145500029,11.913908946280191,False,False
7,0.5,25000,RT_level,0,0,4908,0.5,1.45752584934,1.67359685898,1.75,2.25,0.29247415065999993,0.34739422630688654,False,False
7,0.5,25000,RT_level_ini,0,0,4,0.0,1.95752584934,2.17359685898,2.25,2.25,0.29247415065999993,0.43035961175323706,False,False
7,0.5,25000,RT_temperature.T,0,0,3672,283.033294678,294.1065979,309.515563965,323.226226807,330.657745361,29.119628906999992,15.170059001833877,False,False
7,0.5,25000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3397543696867231,True,False
7,0.5,25000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.328068863264014,True,False
7,0.5,25000,dL_rand,0,0,4,-0.584948241711,-0.584948241711,-0.152806177735,0.0,0.162022769451,0.584948241711,0.24741469744475214,False,False
7,0.5,25000,dT_rand,0,0,4,-0.584948241711,-0.584948241711,-0.152806177735,0.0,0.162022769451,0.584948241711,0.24741469744475214,False,False
7,0.5,25000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1669088731699707,True,False
7,0.5,25000,dt_rand,0,0,34,-2.05862617493,-0.225775927305,0.0,1.10101628304,1.60985136032,1.326792210345,0.9341811520969171,False,False
7,0.5,25000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47546899418410665,False,False
7,0.5,25000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.31640344316315167,True,False
7,0.5,25000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17299601933255054,True,False
7,0.5,25000,limiter.y,0,0,4,277.150512695,277.150512695,281.471923828,283.0,284.620239258,5.849487305000025,2.474148309601439,False,False
7,0.5,25000,limiter1.y,0,0,34,79.4137420654,97.7422409058,100.0,111.010162354,116.098510742,13.2679214482,9.341811269430472,False,False
7,0.5,25000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1520532222851697,True,False
7,1.0,50000,C_level,0,0,1248,0.00999999977648,0.0799999982119,0.205244913697,0.278485357761,0.418838173151,0.19848535954909996,0.12442243026286756,False,False
7,1.0,50000,C_temperature.T,0,0,1248,273.149993896,323.280853271,327.777374268,328.411010742,329.071136475,5.130157470999961,20.946817795271503,False,False
7,1.0,50000,HT_level,0,0,3001,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22834541034615738,False,False
7,1.0,50000,HT_temperature.T,0,0,48261,283.149993896,314.4548568725,325.3344879155,329.87563323975,332.99987793,15.420776367250028,11.123236153286157,False,False
7,1.0,50000,RT_level,0,0,10434,0.5,1.65021967888,1.75,1.85860013962,2.69922542572,0.20838046073999994,0.3607823677121272,False,False
7,1.0,50000,RT_level_ini,0,0,8,0.0,2.15021967888,2.25,2.33101129532,2.70000004768,0.18079161644000008,0.33482213077960116,False,False
7,1.0,50000,RT_temperature.T,0,0,7871,283.033294678,301.506408691,309.515563965,323.83551788349996,330.664764404,22.32910919249997,13.90465343760423,False,False
7,1.0,50000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3365926295864111,True,False
7,1.0,50000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.583473779282917,True,False
7,1.0,50000,dL_rand,0,0,7,-0.584948241711,-0.199560537934,0.0,0.162022769451,1.2078615427,0.361583307385,0.34627616799191097,False,False
7,1.0,50000,dT_rand,0,0,7,-0.584948241711,-0.199560537934,0.0,0.162022769451,1.2078615427,0.361583307385,0.34627616799191097,False,False
7,1.0,50000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16803249179355123,True,False
7,1.0,50000,dt_rand,0,0,67,-2.71739864349,-0.914700746536,0.0,0.635792136192,1.60985136032,1.550492882728,1.0160606072615341,False,False
7,1.0,50000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47782127188233464,False,False
7,1.0,50000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3291736889643729,True,False
7,1.0,50000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1730485160750515,True,False
7,1.0,50000,limiter.y,0,0,7,277.150512695,281.004394531,283.0,284.620239258,295.078613281,3.615844727000024,3.4627637239119684,False,False
7,1.0,50000,limiter1.y,0,0,67,72.8260116577,90.8529891968,100.0,106.357917786,116.098510742,15.504928589200006,10.160605672726897,False,False
7,1.0,50000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1555777994735405,True,False
8,0.05,2500,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,1.1451465463614775e-16,True,False
8,0.05,2500,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,9.779024044487482e-12,True,False
8,0.05,2500,HT_level,0,0,46,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.24545335505124705,False,False
8,0.05,2500,HT_temperature.T,0,0,2500,283.149993896,288.13828277575,294.93499755849996,317.16620635975,332.99395752,29.027923584000007,16.381313091339607,False,False
8,0.05,2500,RT_level,0,0,918,0.5,1.554152995345,1.75,1.75,2.25,0.19584700465500005,0.4258895466446204,False,False
8,0.05,2500,RT_level_ini,0,0,2,0.0,0.0,2.25,2.25,2.25,2.25,1.097044375832131,False,False
8,0.05,2500,RT_temperature.T,0,0,894,283.033294678,283.033294678,283.033294678,283.05238342275,294.106628418,0.019088744749979014,1.8139462152682335,False,False
